UserID,SIGNUPDATE,DELETED,AGEGROUP,GENDER,STATE
630974,2017-11-21 20:37:31,,31.0,FEMALE,Georgia
630979,2018-05-23 10:49:40,,57.0,FEMALE,
630983,2018-10-25 21:54:21,,20.0,MALE,
630986,2018-02-03 05:00:30,,60.0,MALE,Florida
630991,2017-04-20 15:08:49,,29.0,FEMALE,California
630998,2018-07-16 03:19:24,,58.0,FEMALE,North Carolina
631000,2018-05-22 03:03:45,,30.0,MALE,
631007,2017-11-06 16:29:46,,51.0,MALE,Arizona
631010,2017-07-07 14:12:40,,59.0,FEMALE,Minnesota
631016,2018-11-17 23:44:14,,38.0,MALE,
631024,2017-06-23 01:43:13,,28.0,MALE,California
631029,2017-07-21 11:52:08,,54.0,MALE,
631032,2018-10-10 13:24:36,,65.0,FEMALE,Texas
631035,2017-04-25 11:31:11,,47.0,MALE,California
631042,2017-11-28 18:28:35,2018-01-06 02:59:57,30.0,FEMALE,
631047,2018-01-10 15:21:50,,52.0,MALE,
631051,2018-01-17 19:01:09,,49.0,FEMALE,
631057,2017-07-30 18:11:19,,53.0,FEMALE,California
631061,2017-07-14 21:24:46,,49.0,FEMALE,North Carolina
631069,2017-08-13 05:38:38,,38.0,MALE,North Carolina
631070,2018-05-08 18:25:54,,36.0,MALE,
631078,2018-11-04 03:55:31,,41.0,FEMALE,New York
631082,2017-04-19 00:40:24,,31.0,MALE,California
631088,2017-04-28 15:47:53,,42.0,MALE,California
631094,2018-01-17 19:23:32,,40.0,FEMALE,
631096,2018-03-20 19:15:30,,49.0,MALE,Florida
631101,2018-01-30 22:28:33,,32.0,MALE,
631106,2018-09-08 01:24:26,,45.0,MALE,New York
631113,2018-07-29 01:20:26,,36.0,FEMALE,Maine
631116,2017-10-18 00:20:58,,38.0,MALE,Pennsylvania
631122,2017-04-27 03:09:06,,33.0,FEMALE,California
631125,2018-08-10 15:13:05,,23.0,FEMALE,Florida
631134,2017-04-17 00:58:12,,30.0,FEMALE,Illinois
631136,2017-04-22 20:37:27,,32.0,FEMALE,
631142,2017-11-05 15:15:06,2018-04-05 21:32:10,29.0,FEMALE,
631149,2017-04-19 11:45:37,,44.0,MALE,Illinois
631151,2018-04-20 16:51:03,,27.0,MALE,
631157,2018-08-22 20:12:12,,42.0,FEMALE,
631163,2018-05-08 19:06:50,2018-06-29 14:36:35,37.0,MALE,
631165,2017-11-04 19:48:37,,23.0,MALE,Texas
631173,2017-05-21 03:09:36,,53.0,MALE,Illinois
631179,2017-04-22 13:35:46,,53.0,MALE,Texas
631183,2017-05-18 03:37:00,,54.0,MALE,Florida
631188,2018-03-24 15:32:08,2018-04-19 00:39:49,42.0,FEMALE,
631194,2018-11-15 00:54:31,,61.0,MALE,
631198,2017-07-25 01:27:11,,46.0,MALE,New Jersey
631201,2017-09-27 22:51:54,,42.0,FEMALE,Missouri
631206,2018-07-19 02:13:46,,31.0,FEMALE,
631210,2017-03-12 18:22:48,,31.0,FEMALE,California
631216,2018-05-24 01:57:13,,29.0,MALE,
631223,2017-10-25 12:45:55,,50.0,FEMALE,Texas
631226,2017-07-11 20:44:56,,56.0,MALE,Alabama
631234,2017-12-23 01:14:48,,50.0,MALE,
631238,2017-10-29 02:46:51,,49.0,MALE,Ohio
631242,2018-05-24 04:08:53,,39.0,MALE,
631247,2017-11-09 13:42:10,,53.0,MALE,
631252,2017-04-08 23:09:26,,32.0,MALE,
631255,2017-10-28 19:12:20,,46.0,MALE,California
631261,2017-11-03 16:27:23,,50.0,MALE,Illinois
631269,2018-01-31 21:46:34,,31.0,FEMALE,
631273,2017-04-23 22:47:49,,47.0,MALE,Illinois
631276,2017-02-28 23:51:54,,61.0,MALE,
631280,2018-01-28 01:57:58,,30.0,MALE,
631287,2017-03-16 01:47:08,,43.0,FEMALE,New York
631294,2018-07-30 09:35:30,,28.0,MALE,
631299,2018-05-29 14:12:04,,31.0,MALE,Connecticut
631303,2018-10-28 17:43:50,,35.0,FEMALE,Massachusetts
631306,2017-05-09 13:53:47,,33.0,FEMALE,Arizona
631311,2018-03-04 23:49:33,,32.0,MALE,Pennsylvania
631319,2017-10-30 17:02:28,,40.0,MALE,Puerto Rico
631321,2018-07-02 16:48:54,,48.0,MALE,Rhode Island
631326,2017-10-30 11:23:01,,71.0,MALE,New York
631333,2017-11-25 18:24:35,,34.0,MALE,
631339,2017-10-30 14:26:30,,64.0,MALE,New York
631340,2018-06-30 22:07:31,,48.0,FEMALE,Arizona
631348,2017-05-02 12:51:50,,53.0,FEMALE,California
631350,2017-04-23 13:58:42,,46.0,FEMALE,
631357,2017-11-05 15:29:55,,34.0,FEMALE,
631363,2017-04-22 16:23:31,,47.0,MALE,Georgia
631368,2017-08-20 17:02:11,,46.0,FEMALE,Ohio
631373,2017-11-11 23:16:33,,35.0,MALE,New Jersey
631378,2017-07-02 22:56:46,,51.0,FEMALE,Louisiana
631384,2018-09-12 21:22:54,,29.0,FEMALE,Georgia
631389,2017-04-29 03:16:57,,64.0,FEMALE,
631393,2017-05-03 01:43:07,,27.0,FEMALE,
631399,2017-12-23 18:04:18,,64.0,MALE,
631404,2018-01-30 20:49:06,,45.0,FEMALE,
631405,2017-08-18 20:28:47,,25.0,MALE,
631412,2017-10-05 23:29:36,,28.0,MALE,California
631417,2017-12-01 14:11:09,,26.0,FEMALE,Pennsylvania
631423,2017-10-17 03:53:44,,42.0,MALE,Maryland
631429,2017-10-20 01:47:34,,43.0,MALE,New Hampshire
631434,2017-11-27 13:35:00,,53.0,FEMALE,Ohio
631439,2018-10-22 08:37:26,,31.0,FEMALE,Georgia
631443,2017-10-19 09:47:03,,36.0,MALE,North Carolina
631449,2018-04-10 21:02:05,,57.0,MALE,Ohio
631452,2017-05-21 16:28:06,,31.0,FEMALE,California
631459,2017-05-25 13:46:02,,52.0,MALE,Georgia
631460,2018-01-21 20:12:39,,49.0,FEMALE,Texas
631467,2017-10-29 21:53:10,,35.0,FEMALE,California
631470,2017-12-08 22:48:30,,59.0,MALE,Iowa
631476,2017-10-11 21:28:51,,47.0,FEMALE,
631480,2017-11-22 23:48:23,,44.0,MALE,California
631489,2018-05-21 04:38:39,,27.0,FEMALE,
631493,2018-03-23 17:22:53,,43.0,FEMALE,California
631498,2017-08-10 16:03:13,,52.0,FEMALE,Ohio
631503,2017-04-23 14:53:34,,38.0,FEMALE,Montana
631506,2017-04-21 22:03:36,,25.0,MALE,Connecticut
631513,2017-10-28 23:26:05,,54.0,FEMALE,Maine
631519,2017-04-28 01:55:00,,44.0,FEMALE,Texas
631523,2018-05-10 22:34:58,,57.0,MALE,
631526,2018-07-03 00:23:43,,45.0,MALE,Florida
631534,2018-01-03 01:39:28,,29.0,FEMALE,
631536,2017-04-22 03:45:29,,29.0,FEMALE,New York
631544,2018-01-03 12:02:17,,49.0,MALE,
631549,2018-03-05 11:55:49,,48.0,FEMALE,Florida
631551,2017-07-17 01:51:49,,51.0,MALE,New York
631555,2017-11-23 16:27:50,,43.0,MALE,California
631564,2018-02-08 18:01:13,,70.0,FEMALE,Texas
631566,2017-05-24 02:09:02,,38.0,MALE,Louisiana
631572,2018-08-15 12:53:38,,31.0,FEMALE,South Carolina
631577,2017-06-16 23:49:10,,30.0,FEMALE,Michigan
631584,2017-08-15 21:53:48,,47.0,MALE,Washington
631586,2017-05-13 12:56:34,,53.0,MALE,Virginia
631590,2017-10-29 23:46:56,,29.0,FEMALE,California
631599,2018-03-21 23:37:21,,28.0,FEMALE,
631602,2017-05-30 21:54:22,,51.0,MALE,Texas
631605,2018-04-27 22:33:12,,27.0,FEMALE,Connecticut
631611,2018-05-20 21:35:15,,45.0,FEMALE,
631618,2017-02-22 00:47:29,,55.0,FEMALE,Florida
631621,2017-04-28 14:06:02,,36.0,MALE,Minnesota
631627,2018-01-29 20:11:57,,44.0,MALE,Florida
631632,2017-04-20 23:31:06,,64.0,MALE,Michigan
631636,2018-06-09 14:17:18,,63.0,MALE,California
631641,2018-08-31 17:44:35,,22.0,MALE,
631646,2017-04-17 21:10:32,,49.0,MALE,Illinois
631650,2017-10-28 15:14:00,,37.0,FEMALE,Florida
631659,2017-04-23 17:56:06,,56.0,FEMALE,Puerto Rico
631663,2018-09-07 20:57:20,,22.0,MALE,
631669,2018-01-30 20:13:13,,28.0,MALE,California
631672,2018-04-03 22:23:03,,39.0,MALE,Georgia
631679,2017-09-16 17:30:19,,31.0,MALE,Florida
631684,2018-01-29 15:57:44,,35.0,FEMALE,
631688,2017-10-28 01:15:06,,38.0,FEMALE,North Carolina
631692,2017-04-21 00:17:52,,37.0,FEMALE,California
631697,2018-01-04 18:01:53,,36.0,FEMALE,
631701,2018-08-22 01:59:29,,45.0,MALE,Louisiana
631705,2017-04-28 02:47:05,,43.0,FEMALE,Florida
631712,2018-07-02 23:27:24,,42.0,MALE,Michigan
631715,2017-05-25 23:43:42,,40.0,FEMALE,Colorado
631724,2018-01-04 21:26:19,,37.0,MALE,North Carolina
631725,2017-12-31 08:42:27,,25.0,MALE,
631731,2018-11-08 09:50:14,,51.0,FEMALE,
631738,2017-04-22 03:44:41,,46.0,MALE,Ohio
631743,2017-11-01 12:20:17,2018-04-13 14:06:18,47.0,FEMALE,California
631745,2017-08-06 02:56:19,,68.0,MALE,Massachusetts
631750,2018-07-09 22:01:04,,33.0,MALE,
631757,2017-10-31 02:05:19,,42.0,MALE,Texas
631764,2018-01-25 00:16:47,,47.0,MALE,California
631766,2017-08-05 17:27:28,,30.0,FEMALE,New Jersey
631770,2017-10-29 22:09:52,,32.0,FEMALE,New York
631776,2017-11-05 05:28:09,,41.0,FEMALE,
631780,2017-11-12 15:37:26,,48.0,FEMALE,Indiana
631788,2018-01-27 05:10:44,,42.0,FEMALE,
631792,2017-07-30 15:42:00,,30.0,FEMALE,Ohio
631795,2017-04-17 23:18:32,,48.0,MALE,Ohio
631804,2017-10-05 22:57:34,,42.0,FEMALE,
631805,2018-11-15 15:19:42,,35.0,MALE,
631813,2018-01-27 16:28:29,,45.0,FEMALE,
631819,2018-06-13 13:53:48,,35.0,FEMALE,
631820,2018-05-20 01:19:28,,63.0,MALE,Florida
631829,2018-10-16 23:44:44,,39.0,FEMALE,Illinois
631832,2017-04-28 23:12:07,,59.0,FEMALE,Minnesota
631836,2017-11-25 23:35:11,,30.0,FEMALE,Florida
631843,2018-06-20 02:53:47,,49.0,MALE,Michigan
631845,2018-01-29 20:12:32,,64.0,MALE,Minnesota
631854,2017-02-27 23:18:32,,43.0,MALE,
631856,2018-01-26 18:35:35,,44.0,MALE,
631863,2017-11-27 17:48:36,,44.0,MALE,Nevada
631866,2018-01-30 22:49:36,,34.0,MALE,
631873,2017-05-13 18:29:38,,41.0,FEMALE,California
631878,2017-04-27 00:35:23,,46.0,FEMALE,Georgia
631883,2018-03-22 14:02:14,,25.0,FEMALE,
631886,2018-02-05 13:50:55,,32.0,FEMALE,California
631890,2018-09-15 00:33:58,,39.0,FEMALE,
631896,2018-08-23 16:44:34,,58.0,MALE,Florida
631904,2018-06-26 04:26:52,,23.0,FEMALE,
631906,2018-08-29 19:32:06,,42.0,MALE,
631910,2018-05-08 12:40:17,,41.0,MALE,Texas
631916,2018-09-26 02:56:16,,51.0,MALE,New York
631920,2018-08-07 06:06:04,,39.0,MALE,North Carolina
631925,2017-03-24 16:10:29,,49.0,MALE,California
631932,2018-03-20 16:48:08,2018-05-13 05:31:26,26.0,FEMALE,California
631935,2018-05-15 02:39:50,,52.0,MALE,Florida
631943,2018-08-14 20:12:14,,52.0,FEMALE,California
631945,2018-09-03 18:02:55,,38.0,MALE,
631954,2017-11-17 13:55:41,2018-03-28 13:54:08,52.0,MALE,
631957,2018-05-14 13:36:48,,65.0,FEMALE,
631964,2017-08-28 19:36:19,,48.0,FEMALE,Alabama
631965,2017-10-26 23:59:13,,22.0,FEMALE,California
631974,2018-06-28 10:31:10,,61.0,FEMALE,Hawaii
631979,2018-07-18 11:46:13,,32.0,FEMALE,
631984,2017-07-11 17:34:59,,51.0,MALE,Florida
631989,2017-09-07 19:38:09,,40.0,MALE,Ohio
631993,2018-04-28 19:28:00,,40.0,FEMALE,California
631997,2017-07-27 01:23:35,,49.0,MALE,New York
632003,2017-04-27 03:14:24,,56.0,MALE,North Carolina
632005,2017-12-20 01:26:04,,42.0,FEMALE,California
632011,2018-01-07 02:17:18,,31.0,MALE,California
632016,2017-04-28 03:09:35,,44.0,MALE,Florida
632023,2017-04-16 19:22:07,,73.0,MALE,California
632026,2017-07-22 13:45:05,,54.0,FEMALE,Ohio
632030,2018-09-15 02:38:33,,66.0,FEMALE,Illinois
632039,2018-05-02 02:36:38,2018-06-25 00:51:53,19.0,FEMALE,
632044,2017-05-21 14:17:00,,49.0,FEMALE,Puerto Rico
632045,2017-04-24 01:39:46,,24.0,MALE,California
632052,2018-01-29 12:54:34,,47.0,MALE,North Carolina
632057,2018-01-29 22:30:14,,36.0,MALE,
632063,2017-11-03 14:44:00,,43.0,FEMALE,Hawaii
632068,2018-01-25 12:40:01,,38.0,MALE,Ohio
632073,2018-08-06 00:33:31,,65.0,FEMALE,Florida
632075,2017-09-07 20:17:14,,35.0,MALE,
632081,2017-10-16 18:50:11,,60.0,FEMALE,Florida
632085,2017-04-22 22:45:04,,53.0,MALE,New York
632090,2018-06-25 22:35:26,,59.0,MALE,Georgia
632097,2017-11-03 19:46:14,,31.0,FEMALE,Texas
632101,2018-02-19 02:14:03,,73.0,FEMALE,
632108,2017-10-16 23:44:52,,50.0,FEMALE,Texas
632111,2018-10-13 01:30:53,,58.0,FEMALE,
632119,2018-04-28 02:42:23,,29.0,MALE,
632120,2017-07-29 14:34:04,,29.0,MALE,Florida
632128,2017-04-27 01:19:57,,54.0,MALE,California
632131,2018-01-06 16:50:38,,51.0,FEMALE,
632135,2017-09-07 23:06:40,,30.0,MALE,
632142,2018-08-07 19:09:28,,34.0,FEMALE,Illinois
632148,2018-05-15 01:06:59,,57.0,MALE,Maine
632151,2018-01-18 16:55:24,,55.0,FEMALE,Virginia
632157,2017-02-27 16:31:49,,36.0,MALE,California
632160,2017-11-21 19:26:30,,25.0,MALE,
632168,2017-12-21 21:49:36,,24.0,MALE,
632171,2017-10-29 23:36:47,,39.0,FEMALE,
632176,2017-04-27 02:28:57,,41.0,FEMALE,
632182,2018-08-12 02:45:38,,41.0,MALE,Illinois
632185,2017-07-14 00:52:45,,42.0,MALE,North Carolina
632190,2018-05-25 03:16:30,,28.0,MALE,
632195,2018-02-16 05:18:36,,38.0,MALE,
632204,2018-09-08 18:00:29,,69.0,MALE,
632208,2017-11-08 16:20:04,,36.0,FEMALE,Virginia
632214,2018-09-06 19:35:57,,34.0,FEMALE,
632217,2017-09-09 12:43:17,2018-03-18 04:46:47,30.0,MALE,
632220,2017-04-21 02:36:50,,44.0,MALE,Texas
632227,2017-05-02 20:29:01,,51.0,MALE,North Carolina
632230,2017-07-23 16:42:58,,52.0,MALE,Delaware
632237,2017-04-25 19:03:07,,46.0,MALE,Texas
632240,2018-04-19 03:07:42,,54.0,FEMALE,
632246,2017-05-05 15:41:44,,36.0,FEMALE,California
632254,2018-02-17 01:13:12,,44.0,MALE,Puerto Rico
632257,2018-08-22 20:10:10,,49.0,MALE,Texas
632264,2017-03-18 17:55:48,,39.0,FEMALE,California
632266,2017-07-07 02:34:03,,29.0,FEMALE,Ohio
632271,2017-09-30 22:20:49,,42.0,MALE,California
632275,2018-09-01 06:03:44,,20.0,MALE,
632281,2017-07-15 19:18:55,,44.0,MALE,Michigan
632287,2018-07-21 20:12:11,,60.0,MALE,Florida
632290,2017-10-10 22:52:02,,55.0,MALE,Florida
632298,2017-12-19 04:54:48,,24.0,FEMALE,
632300,2017-04-26 02:11:39,,42.0,MALE,North Carolina
632306,2017-11-01 01:29:36,,29.0,FEMALE,
632314,2017-08-13 03:16:14,,37.0,FEMALE,New York
632315,2017-11-04 12:24:20,,31.0,MALE,Washington
632321,2018-01-09 17:29:44,,49.0,MALE,
632329,2018-01-25 20:17:04,,53.0,FEMALE,
632333,2017-08-13 18:27:49,,35.0,MALE,Pennsylvania
632339,2017-11-04 00:29:24,,43.0,MALE,New York
632341,2018-02-15 01:24:41,,44.0,MALE,Oklahoma
632348,2017-12-29 16:06:21,,37.0,FEMALE,California
632350,2017-10-25 22:00:32,,63.0,FEMALE,Pennsylvania
632358,2017-10-27 12:34:43,,39.0,FEMALE,Texas
632362,2017-05-17 00:07:28,,41.0,MALE,Florida
632369,2017-11-24 03:39:02,,22.0,FEMALE,Illinois
632374,2017-11-17 04:43:57,,41.0,MALE,Tennessee
632377,2017-08-19 18:20:36,,26.0,FEMALE,
632380,2017-04-28 23:37:23,,47.0,FEMALE,Minnesota
632389,2018-01-12 17:30:15,,77.0,MALE,Texas
632391,2018-07-03 02:24:08,,51.0,MALE,California
632398,2017-02-23 15:21:49,,32.0,FEMALE,California
632401,2017-10-30 12:20:41,,64.0,MALE,New York
632409,2018-07-11 19:59:05,,23.0,FEMALE,Ohio
632410,2018-07-13 22:29:17,,27.0,MALE,
632416,2017-07-12 19:23:03,,35.0,FEMALE,Illinois
632422,2017-10-25 10:41:59,,32.0,MALE,California
632428,2017-10-25 03:27:02,,34.0,MALE,California
632433,2017-04-25 16:47:59,,41.0,MALE,Idaho
632439,2018-01-14 00:38:25,,55.0,MALE,
632440,2018-08-16 16:41:26,,54.0,MALE,
632447,2018-02-25 20:12:18,,51.0,FEMALE,California
632453,2018-10-02 18:54:37,,39.0,MALE,
632456,2018-04-11 01:53:44,,57.0,MALE,
632460,2017-08-16 23:07:00,,55.0,FEMALE,Kentucky
632467,2017-12-04 16:35:56,,62.0,MALE,
632473,2017-05-14 03:28:16,,32.0,FEMALE,Michigan
632475,2017-04-22 17:53:38,,26.0,MALE,Nebraska
632482,2017-10-30 21:53:10,,54.0,MALE,Florida
632486,2018-05-20 03:36:29,,40.0,FEMALE,
632490,2017-12-20 00:05:38,,28.0,FEMALE,California
632495,2018-01-28 18:20:38,,42.0,FEMALE,Georgia
632501,2017-04-21 00:57:17,,41.0,FEMALE,Illinois
632509,2018-05-13 02:12:04,,39.0,MALE,Idaho
632511,2017-11-02 12:13:34,,27.0,MALE,Minnesota
632515,2017-12-17 22:16:10,2018-01-27 14:48:46,27.0,MALE,Ohio
632522,2017-09-07 16:51:36,,38.0,MALE,California
632525,2017-09-13 20:15:21,,68.0,FEMALE,
632534,2017-05-29 01:50:20,,45.0,MALE,Oklahoma
632535,2017-05-24 15:11:22,,49.0,FEMALE,New Jersey
632540,2018-01-13 02:20:29,,33.0,MALE,
632546,2018-06-17 11:40:25,,57.0,FEMALE,
632551,2018-05-02 17:02:19,,38.0,MALE,Kentucky
632558,2017-04-27 03:46:38,,47.0,MALE,New Jersey
632560,2017-06-01 01:01:17,,47.0,MALE,Hawaii
632565,2017-12-18 03:51:52,,34.0,FEMALE,Washington
632570,2017-10-02 21:56:20,,63.0,MALE,Hawaii
632576,2018-04-17 06:22:07,,36.0,FEMALE,
632580,2017-10-28 19:22:46,,33.0,MALE,Texas
632589,2018-09-19 21:33:43,,51.0,MALE,Illinois
632593,2017-11-03 20:16:40,,39.0,MALE,Alabama
632599,2018-05-12 23:53:12,,42.0,FEMALE,
632600,2018-01-08 13:51:52,2018-05-04 21:20:27,70.0,MALE,
632606,2017-04-20 15:25:57,2018-02-17 03:46:31,48.0,FEMALE,California
632612,2017-10-29 14:52:08,,38.0,FEMALE,Illinois
632615,2017-04-17 20:43:19,,48.0,FEMALE,Florida
632622,2017-08-01 00:32:58,,36.0,FEMALE,Texas
632628,2017-07-27 01:37:11,,61.0,MALE,Nevada
632633,2018-02-20 15:06:31,2018-03-12 21:13:38,38.0,MALE,
632638,2018-08-02 06:59:07,,29.0,MALE,
632644,2017-07-08 19:13:46,,33.0,FEMALE,Texas
632647,2018-07-21 20:37:11,,31.0,FEMALE,
632652,2017-05-20 11:07:43,,36.0,FEMALE,New York
632656,2017-04-28 02:06:05,,36.0,FEMALE,Georgia
632662,2018-01-04 13:50:04,2018-05-30 04:16:31,24.0,MALE,
632668,2017-11-16 13:29:12,,18.0,MALE,Washington
632672,2017-04-28 17:35:29,,56.0,MALE,North Carolina
632679,2018-05-28 00:59:54,,40.0,FEMALE,Ohio
632680,2017-04-24 11:08:51,,34.0,FEMALE,Illinois
632687,2017-05-29 15:40:07,,51.0,MALE,Mississippi
632693,2018-06-06 14:21:35,,26.0,MALE,
632698,2017-04-01 20:20:50,,29.0,MALE,Texas
632700,2017-04-24 18:42:29,,57.0,FEMALE,Iowa
632705,2018-02-04 21:15:07,,27.0,FEMALE,
632713,2017-07-13 13:37:57,,48.0,FEMALE,
632719,2017-05-04 12:22:39,,30.0,FEMALE,Ohio
632721,2017-04-18 23:21:38,,31.0,FEMALE,California
632729,2017-11-07 21:11:03,,36.0,MALE,Texas
632734,2018-01-30 14:42:57,,30.0,FEMALE,
632739,2018-01-17 22:36:54,,41.0,MALE,Oklahoma
632744,2018-02-08 17:59:06,,46.0,FEMALE,Arizona
632749,2018-09-13 20:35:11,,48.0,MALE,
632752,2018-07-11 22:10:35,,60.0,FEMALE,New Jersey
632755,2018-06-07 14:25:54,2018-09-23 15:42:14,46.0,FEMALE,Florida
632763,2017-04-27 03:13:44,,50.0,MALE,Texas
632767,2017-08-12 14:02:58,,40.0,MALE,Florida
632770,2017-10-31 21:35:49,,48.0,FEMALE,North Carolina
632778,2018-01-24 17:43:14,,58.0,FEMALE,Florida
632784,2018-09-15 17:12:49,2018-10-05 18:12:53,57.0,MALE,
632789,2017-05-28 13:19:01,,43.0,FEMALE,Michigan
632790,2018-02-16 11:35:36,,26.0,FEMALE,
632798,2018-03-12 03:32:39,,28.0,MALE,Pennsylvania
632800,2017-10-11 13:05:03,,66.0,MALE,Florida
632809,2017-10-27 15:06:42,,34.0,FEMALE,North Carolina
632814,2018-02-02 21:03:01,,37.0,MALE,
632815,2017-05-25 13:47:41,,36.0,FEMALE,Maine
632824,2017-04-18 21:21:56,,49.0,MALE,Texas
632826,2018-05-09 17:57:13,,57.0,MALE,
632834,2018-10-21 00:35:52,,54.0,FEMALE,New Jersey
632836,2018-09-20 04:48:24,,36.0,FEMALE,
632842,2017-05-10 20:02:24,,63.0,MALE,California
632848,2017-10-25 02:44:49,,34.0,MALE,New York
632854,2018-01-26 04:41:31,,30.0,MALE,
632856,2017-07-23 18:43:09,,38.0,MALE,Florida
632862,2018-07-01 18:43:00,,36.0,MALE,Georgia
632869,2018-02-05 04:07:30,2018-08-19 02:28:48,62.0,FEMALE,
632874,2017-05-06 01:55:15,,41.0,MALE,California
632875,2017-08-02 13:41:48,,58.0,MALE,California
632882,2017-12-17 09:26:13,,50.0,FEMALE,
632888,2018-02-24 14:54:46,,48.0,MALE,California
632894,2017-05-18 18:17:30,,54.0,MALE,Louisiana
632896,2017-04-29 02:16:33,,36.0,FEMALE,New Jersey
632901,2018-09-15 01:51:51,,29.0,FEMALE,
632906,2017-11-14 04:16:40,,53.0,FEMALE,Florida
632913,2017-11-30 13:09:54,,45.0,MALE,New York
632918,2017-05-04 03:31:47,,55.0,FEMALE,Michigan
632922,2018-05-24 14:05:19,,48.0,MALE,Oregon
632927,2017-05-26 16:25:21,,29.0,FEMALE,California
632933,2017-07-19 16:34:34,,41.0,FEMALE,New York
632939,2017-05-02 12:48:10,,52.0,MALE,Maryland
632941,2018-05-24 11:24:00,,50.0,MALE,
632947,2017-07-14 13:21:32,,36.0,MALE,Kansas
632950,2018-04-04 22:37:16,,28.0,MALE,
632958,2018-08-15 02:15:06,,50.0,MALE,
632961,2017-05-11 21:44:54,,34.0,FEMALE,Texas
632966,2018-04-10 17:18:11,,25.0,FEMALE,California
632973,2018-08-26 05:40:31,,40.0,MALE,Florida
632978,2017-12-11 23:49:47,,40.0,MALE,New York
632983,2017-10-02 04:11:40,,55.0,MALE,Ohio
632989,2018-07-21 21:03:51,,50.0,FEMALE,Alabama
632991,2017-04-23 00:22:56,,39.0,FEMALE,California
632996,2017-04-24 20:21:49,,32.0,MALE,Georgia
633001,2017-11-06 03:26:39,,41.0,MALE,California
633009,2018-05-13 11:26:32,,41.0,FEMALE,
633012,2018-02-19 18:22:37,2018-03-16 03:32:23,32.0,FEMALE,
633015,2018-01-20 00:06:33,,60.0,MALE,Michigan
633021,2017-12-29 22:34:59,,22.0,MALE,
633028,2017-03-02 15:56:24,,38.0,FEMALE,Illinois
633033,2018-11-04 23:30:49,,37.0,FEMALE,
633036,2017-08-01 13:01:11,,39.0,MALE,Texas
633044,2017-08-19 02:14:54,,38.0,MALE,California
633047,2017-08-20 01:50:45,,57.0,FEMALE,Delaware
633053,2018-05-26 12:55:15,,46.0,MALE,
633058,2018-01-12 21:07:03,,57.0,MALE,Florida
633061,2017-10-16 16:42:48,,46.0,MALE,
633069,2017-04-23 01:34:55,,47.0,MALE,Florida
633073,2017-07-10 20:30:07,,69.0,MALE,New York
633079,2018-01-16 11:59:39,2018-02-24 20:54:29,27.0,FEMALE,
633080,2018-01-28 22:15:43,,58.0,FEMALE,Texas
633087,2017-05-25 23:48:12,,32.0,FEMALE,Wisconsin
633090,2017-04-22 06:48:05,,34.0,MALE,Texas
633096,2018-07-07 20:13:05,,31.0,MALE,Georgia
633104,2018-01-09 04:59:06,,33.0,FEMALE,Ohio
633106,2017-12-21 16:07:45,,47.0,FEMALE,
633111,2017-07-15 21:24:55,,64.0,MALE,Illinois
633117,2017-11-13 02:03:00,,48.0,MALE,
633123,2017-12-12 14:25:09,,56.0,MALE,California
633125,2018-01-24 20:15:15,,33.0,MALE,
633134,2017-12-04 08:48:39,,40.0,FEMALE,
633139,2017-07-24 15:23:39,,45.0,MALE,Puerto Rico
633142,2018-02-02 19:58:55,,56.0,MALE,Puerto Rico
633148,2018-03-13 17:14:55,,54.0,MALE,New Hampshire
633153,2018-03-20 20:12:26,,64.0,MALE,Wisconsin
633155,2017-11-04 13:48:38,,71.0,MALE,
633161,2017-10-30 04:13:33,,54.0,MALE,Delaware
633166,2017-04-20 03:35:01,,31.0,FEMALE,California
633170,2017-11-02 21:35:59,,70.0,MALE,New York
633179,2018-05-10 17:20:49,,39.0,MALE,
633183,2017-06-15 03:17:28,,32.0,FEMALE,
633188,2017-05-15 17:02:41,,49.0,MALE,Texas
633194,2018-05-23 00:28:29,2018-07-03 18:55:51,40.0,MALE,
633197,2018-06-20 22:53:27,,33.0,FEMALE,Missouri
633204,2017-07-26 23:40:36,,67.0,FEMALE,California
633208,2017-04-22 21:04:26,,47.0,FEMALE,California
633213,2017-05-04 11:42:09,,26.0,MALE,
633218,2017-09-16 21:25:44,,63.0,MALE,Kentucky
633222,2017-07-26 19:26:01,,43.0,MALE,Texas
633225,2018-01-20 21:29:12,,42.0,MALE,Missouri
633230,2018-09-15 22:24:38,,32.0,MALE,
633236,2017-11-13 21:14:44,,54.0,FEMALE,California
633244,2018-07-26 14:58:03,,48.0,MALE,Georgia
633245,2017-04-28 02:27:39,,21.0,MALE,Ohio
633252,2018-05-24 04:33:11,,30.0,MALE,
633258,2017-10-31 00:57:58,,50.0,MALE,Ohio
633262,2017-07-23 22:44:43,,52.0,MALE,Pennsylvania
633265,2017-10-30 06:42:35,,54.0,MALE,Florida
633274,2018-07-06 23:33:52,,31.0,FEMALE,
633277,2018-09-13 20:45:54,,35.0,FEMALE,Utah
633283,2017-10-09 15:28:06,,28.0,FEMALE,
633285,2017-12-05 20:56:58,,48.0,FEMALE,New York
633293,2017-08-12 01:36:20,,68.0,MALE,California
633295,2018-02-28 13:45:06,,49.0,MALE,
633304,2017-12-22 16:53:12,,39.0,FEMALE,
633305,2017-04-19 22:12:11,,54.0,MALE,California
633313,2018-01-14 01:36:56,,26.0,MALE,
633318,2017-10-28 19:56:55,,28.0,MALE,Georgia
