BookID,UserID,TIMESTAMP,SUBSTATE,WeekofYear
151540,649141,2018-02-09 21:50:37,San Diego,201806
140896,607360,2018-04-16 13:44:16,San Diego,201816
139213,610000,2018-03-15 22:42:56,Wisconsin,201811
129631,659586,2018-03-11 15:45:30,Miami,201810
102231,650422,2018-02-28 15:57:36,Maryland,201809
154562,658757,2018-05-23 16:31:42,Riverside,201821
178254,615839,2017-12-24 02:54:07,San Diego,201751
168443,640084,2018-05-26 20:50:59,Houston,201821
135531,620650,2018-06-27 14:17:40,Ohio,201826
143601,663445,2018-05-23 20:40:59,Maryland,201821
172915,644282,2018-05-27 22:19:52,Santa Clara,201821
112948,618009,2017-12-21 15:53:13,Massachusetts,201751
125346,670293,2018-08-22 00:32:49,San Antonio,201834
165678,600257,2018-04-05 11:40:05,Michigan,201814
113327,606461,2018-04-28 16:24:44,Santa Clara,201817
108473,639162,2018-05-28 00:24:06,San Antonio,201822
166594,637001,2018-03-24 12:07:59,San Diego,201812
135494,630352,2018-02-16 01:41:15,San Diego,201807
162671,667140,2018-04-13 01:17:10,Houston,201815
154804,657180,2018-05-27 15:42:39,Santa Clara,201821
146004,631350,2018-08-31 16:10:34,Los Angeles,201835
156863,656604,2018-01-12 22:34:05,San Diego,201802
111738,650768,2018-07-31 01:03:20,Nevada,201831
114530,612435,2018-06-11 04:14:54,San Diego,201824
111682,661111,2018-06-24 23:08:02,Santa Clara,201825
150279,627155,2018-09-09 01:26:36,Los Angeles,201836
157140,667828,2017-12-15 00:09:53,Orlando,201750
122451,615883,2018-03-10 21:30:59,San Diego,201810
107472,628710,2017-12-23 17:36:50,San Antonio,201751
104616,650270,2018-01-28 15:08:42,New Jersey,201804
100954,618397,2017-12-10 12:38:03,North Carolina,201749
118652,643918,2018-04-08 12:31:42,Orlando,201814
106620,647443,2018-06-10 21:20:39,San Diego,201823
178261,644711,2018-01-26 13:30:03,San Diego,201804
100264,609326,2018-02-04 19:35:43,Los Angeles,201805
138542,636458,2018-07-21 09:43:35,Orlando,201829
178689,633463,2017-12-16 21:13:12,New Jersey,201750
129631,631965,2018-03-13 03:30:25,Los Angeles,201811
144134,608332,2017-12-23 18:28:15,Miami,201751
102304,621563,2018-05-04 23:59:52,Riverside,201818
141989,637445,2018-09-15 19:22:18,Santa Clara,201837
162837,639877,2018-08-04 00:36:57,San Diego,201831
138514,606432,2018-05-12 17:03:46,San Antonio,201819
111574,658985,2018-07-22 00:49:54,New York,201829
138590,674398,2018-03-17 04:21:54,New York,201811
134614,640562,2018-03-08 00:03:12,Houston,201810
164616,654318,2018-01-27 01:52:07,Maine,201804
161349,638012,2018-09-12 04:23:02,North Carolina,201837
144177,665546,2017-12-13 23:36:55,New York,201750
158900,643571,2018-02-09 03:21:48,Georgia,201806
156981,656463,2017-12-17 12:08:04,Los Angeles,201750
139656,640065,2018-04-06 13:43:37,San Diego,201814
118509,651835,2018-05-25 21:41:54,Mississippi,201821
170816,609178,2018-08-23 16:12:45,Los Angeles,201834
109730,631965,2017-12-27 16:48:53,Los Angeles,201752
168428,643589,2018-06-26 14:24:26,Los Angeles,201826
110944,631536,2018-01-30 15:48:49,Massachusetts,201805
138507,659737,2017-12-29 16:54:53,Oklahoma,201752
177565,600931,2018-07-01 00:35:44,San Diego,201826
117665,624520,2018-02-09 17:42:56,San Antonio,201806
102236,674442,2017-12-23 07:01:35,Los Angeles,201751
138891,668659,2018-07-11 02:58:36,Houston,201828
112140,608075,2018-02-09 09:04:48,San Antonio,201806
154555,643067,2017-12-23 15:30:25,San Diego,201751
128065,635349,2018-02-17 10:25:53,San Antonio,201807
103819,600695,2018-09-15 16:27:51,Ohio,201837
116561,654489,2018-05-11 01:56:53,Riverside,201819
160159,627276,2018-08-23 02:14:26,San Diego,201834
123784,607658,2018-08-01 08:42:51,San Diego,201831
178261,612773,2018-01-24 14:55:42,San Diego,201804
166578,614116,2018-01-10 22:27:27,San Antonio,201802
162671,609648,2018-04-13 17:37:04,Houston,201815
124705,640091,2018-09-05 19:09:47,Orange,201836
174260,622026,2017-12-28 02:47:55,New York,201752
154804,636092,2018-05-27 15:38:53,North Carolina,201821
103892,628132,2018-03-15 16:40:54,Virginia,201811
156782,655053,2018-02-12 15:14:34,Ohio,201807
101961,613612,2018-07-31 19:33:20,New York,201831
102479,610357,2018-03-03 01:09:10,Alameda,201809
135346,617387,2018-04-14 21:31:47,Alameda,201815
163177,630313,2018-03-08 16:54:05,Massachusetts,201810
135898,614572,2018-08-03 01:45:53,Orlando,201831
162832,647020,2018-09-11 11:12:20,Houston,201837
124766,641869,2018-02-02 02:37:50,San Antonio,201805
167011,634761,2017-12-24 01:42:42,Santa Clara,201751
129177,657232,2018-02-17 16:51:15,Orange,201807
151540,635767,2018-02-20 03:08:43,San Diego,201808
162561,669893,2018-08-09 12:35:34,Alameda,201832
178604,636717,2018-03-15 17:56:32,Orange,201811
163889,642829,2018-05-07 22:33:04,San Diego,201819
172168,629973,2018-02-01 19:19:36,Santa Clara,201805
174523,672836,2018-04-02 15:25:56,Miami,201814
122549,654167,2018-04-19 15:40:50,Michigan,201816
140870,673346,2018-01-31 22:43:38,Orange,201805
122922,661490,2018-07-23 01:49:51,Houston,201830
164397,653735,2018-04-20 02:25:05,Michigan,201816
135441,626023,2017-12-22 16:10:45,Houston,201751
168791,625403,2018-02-02 17:01:00,Los Angeles,201805
104994,666477,2018-05-01 16:48:38,Orlando,201818
105481,632558,2018-03-23 22:07:21,Pennsylvania,201812
110213,669253,2018-07-08 22:41:47,Ohio,201827
124127,639320,2018-09-01 13:20:11,Maryland,201835
130696,636038,2018-04-02 22:41:00,Massachusetts,201814
112924,662011,2018-07-20 01:02:35,Santa Clara,201829
155281,603938,2018-08-27 18:32:02,Santa Clara,201835
122871,632842,2018-02-22 15:15:50,Santa Clara,201808
176283,658045,2018-07-23 23:02:42,San Bernardino,201830
139278,603266,2018-04-11 00:13:19,Nevada,201815
115320,631536,2018-07-16 11:52:29,San Diego,201829
176832,674388,2018-07-22 16:05:04,Michigan,201829
123467,639629,2018-05-02 16:23:37,Alameda,201818
120170,604360,2018-03-06 18:00:57,Orange,201810
128543,667627,2018-07-18 21:32:20,Minnesota,201829
127850,664971,2018-02-11 23:49:07,San Antonio,201806
115320,628220,2018-07-16 22:06:17,San Diego,201829
157022,615693,2018-03-16 03:10:08,Montana,201811
146503,638161,2018-02-03 21:07:50,Massachusetts,201805
150843,669321,2018-06-27 22:10:27,Houston,201826
123360,613417,2018-07-28 18:25:16,Arizona,201830
154555,660895,2017-12-26 09:03:20,San Diego,201752
175463,665393,2018-04-26 05:04:27,San Diego,201817
134807,621770,2018-05-07 03:07:16,San Antonio,201819
122911,606476,2018-04-15 15:37:41,Ohio,201815
108955,663601,2018-04-30 03:09:25,San Diego,201818
140059,621197,2018-02-11 04:44:44,Los Angeles,201806
134968,656308,2018-08-02 17:15:48,New Jersey,201831
168727,613612,2018-06-12 01:50:56,New York,201824
179181,652761,2018-05-02 04:37:37,Orange,201818
125117,612867,2018-07-03 21:57:24,Orlando,201827
177061,657260,2018-09-01 21:59:11,Michigan,201835
179686,648160,2018-02-17 19:55:17,San Diego,201807
122064,645871,2018-05-08 18:12:40,San Antonio,201819
158016,604419,2018-05-26 18:30:03,Orange,201821
171190,666108,2018-08-16 22:50:01,San Diego,201833
156863,667558,2018-01-07 11:32:12,San Diego,201801
177639,645824,2018-02-11 04:55:50,Pennsylvania,201806
128782,613070,2018-08-10 12:50:56,South Dakota,201832
171493,661120,2018-05-22 18:49:35,Kentucky,201821
132815,672739,2018-05-30 23:35:28,Santa Clara,201822
170816,639106,2018-08-24 23:27:36,Utah,201834
170744,616509,2018-08-21 15:38:56,Alameda,201834
147734,645994,2018-01-10 20:16:55,Orange,201802
103794,646699,2018-07-15 02:41:47,Los Angeles,201828
148122,654782,2018-03-20 15:55:07,Houston,201812
170816,655559,2018-08-24 20:34:01,Houston,201834
126647,644730,2018-08-12 12:51:30,Los Angeles,201832
127429,667989,2018-02-03 01:02:20,Orange,201805
139588,650642,2018-01-17 00:47:55,San Diego,201803
125482,625184,2018-09-11 19:51:02,Delaware,201837
155923,674442,2018-05-11 02:45:58,Riverside,201819
150146,660971,2018-07-10 22:38:12,New Jersey,201828
111209,662038,2018-01-02 21:26:38,Montana,201801
145419,606360,2018-04-10 13:11:42,Virginia,201815
114322,668010,2018-03-16 19:25:29,New York,201811
162455,659982,2018-05-17 11:10:25,Los Angeles,201820
177565,674463,2018-07-03 04:23:31,San Diego,201827
138507,656608,2017-12-29 04:02:45,San Diego,201752
106087,646427,2018-05-01 03:22:18,Minnesota,201818
178261,615810,2018-01-24 23:11:23,San Diego,201804
168927,644655,2018-07-29 04:40:17,South Carolina,201830
103794,646002,2018-07-15 02:55:46,North Carolina,201828
129631,641740,2018-03-10 21:30:22,Colorado,201810
142367,656084,2018-06-29 16:33:25,Nevada,201826
155223,619762,2018-05-21 17:19:26,Ohio,201821
139831,637514,2018-08-22 09:53:55,Utah,201834
129631,641801,2018-03-13 19:30:34,Connecticut,201811
169538,620623,2018-09-02 05:41:46,Puerto Rico,201835
142580,669839,2018-03-18 03:12:53,San Diego,201811
170549,600485,2017-12-17 23:32:05,New York,201750
152714,669104,2018-02-08 01:19:01,Miami,201806
125941,671984,2018-01-12 00:30:05,San Diego,201802
112824,653735,2018-09-04 18:42:09,San Antonio,201836
144413,645090,2017-12-22 14:34:04,Alameda,201751
129631,610357,2018-03-11 02:54:28,Los Angeles,201810
132893,663418,2018-04-20 12:48:37,Connecticut,201816
110972,641188,2018-01-21 15:30:54,Santa Clara,201803
157022,615526,2018-03-11 03:10:55,Los Angeles,201810
160406,661120,2018-08-25 15:57:44,Riverside,201834
101675,604554,2018-05-24 14:47:29,Oklahoma,201821
131229,668123,2018-03-23 20:08:09,Houston,201812
140870,602120,2018-02-01 18:21:11,Orange,201805
159750,630151,2018-01-29 11:37:20,San Antonio,201805
102688,634356,2018-02-04 20:52:43,San Antonio,201805
109102,636717,2018-05-09 18:00:48,Los Angeles,201819
162245,618938,2018-05-09 20:57:26,Orange,201819
154264,621136,2018-04-11 21:41:10,Santa Clara,201815
106511,660699,2018-03-10 16:01:35,Los Angeles,201810
108989,611751,2018-03-02 16:08:40,San Antonio,201809
173938,670507,2018-06-20 21:36:05,North Carolina,201825
155982,611593,2018-03-09 18:16:13,San Diego,201810
131325,619889,2018-02-06 03:48:12,San Diego,201806
141243,652732,2018-04-18 11:32:02,Miami,201816
143172,672105,2018-02-12 15:58:42,Houston,201807
148397,636658,2018-07-02 20:04:31,Arizona,201827
168469,652448,2018-05-17 12:39:48,Orange,201820
127590,620038,2018-02-02 15:51:34,Iowa,201805
126647,624606,2018-08-10 22:18:04,Houston,201832
146612,602491,2018-04-24 05:01:59,Riverside,201817
156863,634069,2018-01-08 02:45:06,San Diego,201802
104994,600825,2018-05-01 20:31:58,San Diego,201818
167230,606217,2018-04-20 05:01:18,Houston,201816
160898,648419,2018-07-18 01:45:39,Georgia,201829
129121,603396,2018-02-09 15:47:55,Los Angeles,201806
142293,624133,2018-05-17 15:16:14,San Diego,201820
132238,631692,2018-02-11 18:21:10,Los Angeles,201806
173667,630418,2018-03-12 14:48:38,San Diego,201811
157470,607467,2018-07-25 18:54:02,Santa Clara,201830
122093,672327,2018-08-05 14:59:32,Santa Clara,201831
156939,651319,2018-04-06 15:26:42,San Diego,201814
168667,628042,2018-07-30 23:41:36,Missouri,201831
104483,622470,2018-02-12 04:37:53,Santa Clara,201807
128499,673893,2018-04-01 20:08:13,Arizona,201813
137341,601525,2018-06-24 18:25:27,Los Angeles,201825
160159,638105,2018-08-22 03:59:45,San Diego,201834
107873,614972,2017-12-25 21:37:16,Houston,201752
127027,608044,2018-05-03 03:27:37,Orange,201818
100954,641772,2017-12-10 12:32:59,Santa Clara,201749
142293,662482,2018-05-21 12:21:01,San Diego,201821
125554,608322,2018-02-13 16:29:37,Oregon,201807
143122,663445,2018-08-02 00:41:02,Illinois,201831
151407,608867,2017-12-18 18:30:25,Virginia,201751
144737,654353,2018-09-12 14:21:19,Riverside,201837
111909,659159,2018-02-07 18:19:51,Los Angeles,201806
103794,654759,2018-07-14 16:52:23,Los Angeles,201828
167401,668053,2017-12-12 00:12:29,New Jersey,201750
101518,613017,2018-09-06 21:56:08,Mississippi,201836
176210,671015,2018-07-11 02:11:58,San Diego,201828
176449,647035,2018-05-04 19:06:32,Los Angeles,201818
157641,669975,2018-07-13 14:18:56,Pennsylvania,201828
126647,655559,2018-08-09 23:09:19,Houston,201832
145697,630481,2018-07-11 22:20:07,San Antonio,201828
173013,621702,2018-08-13 02:49:22,San Antonio,201833
122549,636694,2018-04-21 01:58:41,Washington,201816
117167,635250,2018-08-07 23:29:22,San Diego,201832
153894,635018,2018-05-10 15:19:29,San Antonio,201819
131492,606172,2018-08-18 08:27:53,Santa Clara,201833
157734,627994,2018-02-22 14:13:58,San Antonio,201808
131987,671949,2017-12-20 17:52:27,Houston,201751
150136,619165,2018-07-28 16:26:16,Idaho,201830
148729,663958,2018-05-01 02:57:52,San Diego,201818
135734,664822,2018-04-13 17:42:24,Santa Clara,201815
129631,638351,2018-03-10 19:32:16,Miami,201810
116296,656836,2017-12-24 19:57:41,Nebraska,201751
175956,648168,2018-06-03 13:27:24,San Diego,201822
156094,626054,2018-07-07 16:01:50,Los Angeles,201827
146538,615526,2018-03-28 04:25:35,Los Angeles,201813
131229,603980,2018-03-23 22:13:49,Pennsylvania,201812
175147,648812,2018-01-26 13:27:40,North Carolina,201804
156863,636430,2018-01-04 16:24:02,San Diego,201801
160435,657813,2018-07-11 13:14:36,Connecticut,201828
111925,662491,2018-03-02 01:48:43,Los Angeles,201809
166118,611896,2017-12-23 15:34:49,Los Angeles,201751
108166,640790,2018-09-11 18:23:22,Nevada,201837
163267,634914,2018-08-14 15:35:48,San Diego,201833
106087,628303,2018-05-02 21:18:50,Orlando,201818
102747,607430,2018-09-04 19:47:23,Alameda,201836
170816,650158,2018-08-24 03:01:59,Los Angeles,201834
114591,613097,2018-02-22 15:15:21,Orange,201808
105592,648687,2018-03-21 00:10:17,Los Angeles,201812
168667,639733,2018-07-30 11:59:09,Georgia,201831
125941,625201,2018-01-07 03:03:39,San Diego,201801
178186,637712,2018-01-04 22:00:02,San Antonio,201801
114322,646217,2018-03-17 13:45:46,San Diego,201811
121140,643877,2018-02-27 20:17:21,San Diego,201809
149884,662852,2018-09-04 12:54:54,Illinois,201836
150522,670006,2018-05-12 17:09:35,Maryland,201819
123290,656060,2018-06-15 13:34:04,Orlando,201824
177754,618245,2018-03-09 00:48:18,Orange,201810
161820,624003,2018-07-17 01:28:21,Santa Clara,201829
170816,601872,2018-08-23 18:57:05,New Jersey,201834
137493,673405,2018-08-19 23:09:34,Los Angeles,201833
128502,636710,2018-08-12 16:04:25,Ohio,201832
166507,671729,2018-05-06 16:30:41,Orange,201818
128076,623944,2017-12-17 02:48:37,Riverside,201750
141724,603108,2018-02-22 23:43:03,Alameda,201808
161997,624710,2018-02-12 00:55:42,Riverside,201807
124830,630620,2018-07-17 23:31:32,San Antonio,201829
106335,624041,2018-03-16 04:21:36,San Diego,201811
142237,666819,2018-02-22 00:50:11,Michigan,201808
131571,672983,2018-06-08 00:39:54,Riverside,201823
179614,622373,2018-01-03 21:05:12,Houston,201801
162137,603179,2018-05-07 15:51:49,Santa Clara,201819
154804,643259,2018-05-27 15:55:13,North Carolina,201821
121582,669009,2018-07-13 04:14:51,New York,201828
142598,616714,2018-07-08 19:14:54,South Carolina,201827
171367,604330,2018-08-27 14:36:28,Riverside,201835
160947,646424,2018-09-11 01:22:27,Los Angeles,201837
136347,621838,2018-02-15 22:00:18,Orange,201807
102688,634822,2018-02-04 18:09:47,Houston,201805
123784,617321,2018-07-29 01:42:17,San Diego,201830
131349,632767,2018-07-21 03:37:47,San Diego,201829
116296,604262,2017-12-24 16:36:33,Los Angeles,201751
120845,631555,2018-02-02 02:06:09,San Diego,201805
178563,629317,2018-09-12 04:59:35,Michigan,201837
157177,641076,2018-06-19 05:07:15,Alameda,201825
146301,633293,2018-03-07 00:59:19,Miami,201810
120148,656604,2018-08-07 23:00:14,Orange,201832
128502,610573,2018-08-11 23:58:38,Riverside,201832
121658,603812,2018-04-15 21:52:34,Orlando,201815
126498,623757,2018-05-04 02:16:28,Massachusetts,201818
105979,604365,2018-03-04 04:45:56,San Diego,201809
114322,641664,2018-03-17 14:40:53,San Antonio,201811
138507,673796,2017-12-30 01:56:22,Alameda,201752
153460,632220,2018-01-10 15:28:26,Michigan,201802
141331,659795,2018-07-22 02:57:17,Ohio,201829
102688,635077,2018-02-04 19:03:01,Michigan,201805
178261,656649,2018-01-30 02:31:54,San Diego,201805
169204,610180,2017-12-21 23:07:16,San Diego,201751
153219,626189,2018-03-08 19:15:30,Santa Clara,201810
158950,603979,2018-04-11 15:39:35,Louisiana,201815
133400,643429,2017-12-17 01:22:38,Riverside,201750
157022,603747,2018-03-11 11:36:19,Idaho,201810
159179,630452,2018-02-20 19:15:45,Orlando,201808
136769,665107,2018-09-14 12:19:04,Virginia,201837
116959,655809,2018-06-23 08:57:58,Ohio,201825
114591,657423,2018-02-22 19:12:16,New Hampshire,201808
101424,652969,2018-02-24 19:39:26,Orange,201808
156863,670388,2018-01-10 03:13:16,San Diego,201802
126652,655584,2018-04-22 01:56:31,Ohio,201816
140475,656934,2018-08-27 14:45:02,San Bernardino,201835
118603,653427,2018-09-14 04:49:55,San Diego,201837
163290,649066,2018-07-18 12:57:21,Orange,201829
109992,663366,2018-04-12 15:32:12,San Antonio,201815
118603,658961,2018-09-14 03:22:12,San Diego,201837
173023,647986,2018-01-13 21:59:32,Alameda,201802
139213,659561,2018-03-14 18:03:11,Massachusetts,201811
107694,667502,2018-05-20 15:22:29,Georgia,201820
121497,660287,2018-05-09 11:13:04,San Diego,201819
135012,636417,2018-02-09 16:59:18,San Diego,201806
114343,611772,2018-06-05 23:54:37,Los Angeles,201823
156387,603410,2018-04-20 02:35:53,Los Angeles,201816
153014,635860,2018-07-07 03:30:29,Orange,201827
127399,623533,2018-04-25 22:17:33,Alameda,201817
101931,644385,2018-02-25 04:10:06,Colorado,201808
175371,664324,2018-01-03 13:38:53,San Diego,201801
125433,603549,2018-01-01 01:24:28,San Diego,201801
156863,661793,2018-01-06 16:53:57,San Diego,201801
119228,611874,2018-06-14 15:25:15,Orange,201824
142460,645771,2018-03-19 04:09:16,Maryland,201812
177774,663621,2018-02-20 23:43:35,San Antonio,201808
106617,629661,2018-06-15 18:09:02,San Antonio,201824
154804,604068,2018-05-27 15:25:27,Ohio,201821
138590,610760,2018-03-17 21:17:39,San Antonio,201811
114492,605090,2018-07-30 01:15:27,Oregon,201831
140148,607579,2018-01-16 10:16:54,Santa Clara,201803
163893,613875,2018-06-20 22:12:39,San Diego,201825
130696,609594,2018-03-30 22:05:07,Orange,201813
142175,674673,2018-02-06 19:01:55,San Diego,201806
150533,616059,2018-09-02 15:32:55,Ohio,201835
157822,628048,2018-04-29 08:40:41,San Diego,201817
131048,665176,2018-07-25 17:18:48,Oklahoma,201830
166507,647872,2018-05-04 20:59:29,Orange,201818
174669,617585,2018-04-24 17:39:04,Miami,201817
151473,663795,2018-05-06 03:07:08,Connecticut,201818
173567,608373,2018-01-12 12:15:13,Michigan,201802
110667,651425,2018-09-14 17:09:34,Michigan,201837
110435,650575,2017-12-16 04:28:02,Maryland,201750
114322,635836,2018-03-16 04:27:49,San Antonio,201811
178604,603812,2018-03-17 17:36:40,Orange,201811
100264,671764,2018-02-06 01:40:37,West Virginia,201806
106705,633183,2017-12-18 03:09:15,San Antonio,201751
157140,611826,2017-12-15 00:41:36,Massachusetts,201750
139839,619651,2018-01-31 01:51:00,San Bernardino,201805
107379,637331,2018-04-02 17:00:41,Rhode Island,201814
122638,659997,2018-07-07 17:12:31,Los Angeles,201827
131877,673481,2018-09-08 14:07:21,Oregon,201836
159154,657135,2018-02-23 01:09:19,Santa Clara,201808
146997,663795,2018-05-10 21:28:44,Missouri,201819
124705,614989,2018-09-05 21:46:39,Orange,201836
164340,672811,2018-02-12 17:30:17,Los Angeles,201807
157022,600608,2018-03-13 02:57:42,Los Angeles,201811
102334,664928,2018-08-09 23:41:57,San Diego,201832
106511,622515,2018-03-10 15:13:13,Los Angeles,201810
105696,648687,2018-04-06 22:13:56,San Diego,201814
164397,626825,2018-04-18 18:02:11,Riverside,201816
157022,608781,2018-03-11 18:28:25,Michigan,201810
138542,635784,2018-07-21 23:00:40,Orlando,201829
120630,633073,2018-05-08 18:38:59,Virginia,201819
139972,654398,2018-07-02 03:00:27,Louisiana,201827
163287,640383,2018-05-06 03:03:09,Orange,201818
163365,673893,2018-06-23 13:13:08,Washington,201825
156145,610849,2018-08-29 13:48:45,Mississippi,201835
142488,669693,2017-12-31 19:21:29,Nevada,201752
134871,634370,2018-05-18 02:00:34,Indiana,201820
113250,650698,2018-08-11 15:53:23,New York,201832
178128,637422,2017-12-26 09:52:08,San Diego,201752
173013,644429,2018-08-12 16:11:04,San Antonio,201832
117945,670536,2018-07-08 22:37:53,New York,201827
120629,674533,2017-12-27 18:54:10,South Carolina,201752
170816,636034,2018-08-25 01:02:38,Los Angeles,201834
127193,637763,2018-07-16 05:20:39,Illinois,201829
172625,635779,2018-05-13 19:36:50,Houston,201819
162880,660353,2018-08-04 00:01:17,Los Angeles,201831
154804,630859,2018-05-27 15:36:14,San Antonio,201821
138871,657330,2018-07-13 19:27:29,Santa Clara,201828
156535,662256,2018-09-09 01:58:33,San Diego,201836
112052,632380,2018-08-05 02:18:31,Minnesota,201831
150279,642218,2018-09-08 12:54:22,Miami,201836
107873,670100,2017-12-25 19:54:39,Houston,201752
125117,626222,2018-07-02 17:32:18,Orlando,201827
141566,633701,2018-06-29 16:05:42,San Diego,201826
125941,615974,2018-01-17 23:59:54,San Diego,201803
168130,641404,2018-07-18 15:52:58,Riverside,201829
135128,674832,2018-06-08 13:44:30,Alameda,201823
115180,641893,2018-08-14 14:47:54,Pennsylvania,201833
159207,639540,2017-12-18 21:49:06,New York,201751
137776,648770,2018-02-12 20:14:30,San Antonio,201807
108357,616116,2018-01-03 19:38:45,Nevada,201801
153815,644610,2017-12-15 19:22:28,Alameda,201750
157778,668545,2018-07-09 14:31:56,Montana,201828
157140,659721,2017-12-15 09:07:43,Orlando,201750
144235,674760,2018-03-01 00:08:46,New York,201809
137765,659779,2018-05-25 20:26:28,Massachusetts,201821
100086,629611,2018-05-02 14:43:26,North Carolina,201818
126678,637486,2018-01-24 01:47:16,Miami,201804
173567,627818,2018-01-13 02:02:17,Riverside,201802
155782,612015,2018-08-10 16:42:15,Houston,201832
156939,628741,2018-04-06 17:48:14,San Diego,201814
145492,634431,2018-08-09 16:57:11,Houston,201832
130492,653975,2018-03-10 15:51:34,San Diego,201810
121582,644403,2018-07-12 15:42:47,Riverside,201828
102943,644897,2018-09-05 16:42:43,San Diego,201836
100954,661528,2017-12-10 14:52:54,Santa Clara,201749
164454,627092,2018-07-26 01:16:41,San Diego,201830
158364,671074,2018-06-21 13:59:55,San Diego,201825
171401,655559,2018-05-07 21:45:45,San Antonio,201819
126487,625911,2018-04-22 05:33:50,San Diego,201816
116561,632842,2018-05-10 15:44:39,Riverside,201819
149978,671747,2018-06-14 01:10:17,New Jersey,201824
114400,671006,2018-03-10 00:57:00,Michigan,201810
150279,620734,2018-09-07 22:02:06,Los Angeles,201836
131325,609198,2018-02-04 18:39:41,San Diego,201805
164175,636528,2018-06-29 13:11:06,San Antonio,201826
107241,620147,2018-01-06 20:15:50,Nevada,201801
103794,602650,2018-07-14 21:16:19,North Carolina,201828
135911,657258,2018-03-24 23:59:47,San Diego,201812
132849,617914,2018-07-18 18:09:26,San Diego,201829
145238,661489,2018-09-15 15:43:45,Pennsylvania,201837
128592,634583,2017-12-31 04:12:16,San Bernardino,201752
146915,645342,2018-03-29 22:52:13,Houston,201813
130696,626253,2018-03-31 23:41:30,Orange,201813
105696,666492,2018-04-05 22:46:13,Puerto Rico,201814
135012,648536,2018-02-08 14:53:12,San Diego,201806
143638,603033,2018-08-27 00:49:24,Miami,201835
109992,609944,2018-04-13 04:26:54,Kentucky,201815
109716,641289,2018-03-20 12:48:12,Los Angeles,201812
173561,627857,2018-01-08 22:58:25,Oklahoma,201802
129502,632966,2018-04-24 00:41:18,Los Angeles,201817
170284,614728,2018-02-13 13:34:55,Massachusetts,201807
106092,623689,2018-05-22 00:33:24,Nevada,201821
161044,647409,2018-07-27 14:16:29,Orlando,201830
156793,605183,2018-05-12 15:46:56,San Diego,201819
165810,667989,2018-03-29 11:25:21,Riverside,201813
141989,672703,2018-09-15 21:21:19,South Dakota,201837
118509,636323,2018-05-26 01:46:06,West Virginia,201821
169538,620623,2018-09-01 16:00:47,Puerto Rico,201835
102470,643826,2018-07-28 19:46:23,Riverside,201830
141357,644429,2018-04-19 22:04:56,San Antonio,201816
165951,620106,2018-07-06 22:50:02,New York,201827
165119,646934,2018-06-10 21:15:38,North Carolina,201823
162671,639547,2018-04-13 21:03:01,Houston,201815
158364,610202,2018-06-20 23:04:42,Los Angeles,201825
127193,606408,2018-07-13 16:28:27,Illinois,201828
104940,662774,2018-03-07 01:29:03,San Antonio,201810
110860,636099,2018-03-26 12:22:59,Ohio,201813
174891,631206,2018-07-19 02:15:45,Orange,201829
111155,607319,2018-06-03 12:55:40,Connecticut,201822
119948,630934,2018-01-14 01:40:23,Montana,201802
170284,670534,2018-02-13 20:40:38,San Diego,201807
112904,612274,2018-03-01 19:08:06,Houston,201809
120829,653749,2018-04-04 19:42:25,North Carolina,201814
104616,668315,2018-01-27 03:32:59,Washington,201804
179186,613791,2018-08-12 02:25:44,Houston,201832
105116,628052,2018-07-14 01:07:49,Mississippi,201828
173288,610441,2018-07-10 13:49:51,San Diego,201828
127193,600534,2018-07-13 17:13:02,Illinois,201828
175147,605383,2018-01-25 16:48:49,Santa Clara,201804
128076,672033,2017-12-16 15:32:52,Houston,201750
163723,637670,2018-01-19 11:16:22,Santa Clara,201803
145879,628413,2018-05-13 02:22:52,Los Angeles,201819
136331,638680,2018-08-10 23:19:47,Utah,201832
154148,616767,2018-06-27 16:10:22,Arizona,201826
126647,655570,2018-08-10 16:22:55,Los Angeles,201832
164397,654768,2018-04-20 11:54:41,Idaho,201816
170387,606494,2018-09-07 15:19:52,San Diego,201836
170816,648556,2018-08-28 22:37:31,Los Angeles,201835
154343,651303,2018-07-01 01:58:29,Orlando,201826
163376,660053,2018-09-08 03:36:25,New Jersey,201836
139839,668068,2018-02-01 00:33:29,San Diego,201805
128570,634947,2017-12-18 02:20:13,Orange,201751
107873,646274,2017-12-25 21:47:00,Houston,201752
171190,604912,2018-08-16 00:19:33,Miami,201833
127963,654294,2017-12-29 02:43:51,San Diego,201752
119457,642778,2018-01-15 12:11:19,South Dakota,201803
131308,626253,2018-08-05 15:07:46,Riverside,201831
155892,673703,2018-04-30 17:24:08,Michigan,201818
111415,672811,2018-08-01 15:56:27,San Bernardino,201831
149978,619693,2018-06-15 11:29:49,Nebraska,201824
179048,604968,2018-02-11 22:47:51,Virginia,201806
112372,604801,2018-08-06 21:32:41,Houston,201832
161020,669795,2018-04-23 12:41:29,Alameda,201817
162671,630792,2018-04-14 21:20:22,Houston,201815
153006,651319,2018-05-17 16:31:12,San Diego,201820
163763,631878,2018-04-12 02:40:36,Los Angeles,201815
138492,621563,2018-01-06 02:44:01,San Diego,201801
173561,618133,2018-01-10 14:52:09,Los Angeles,201802
138676,644856,2018-07-02 03:56:02,San Diego,201827
107930,614989,2018-02-23 21:19:26,Los Angeles,201808
179803,606290,2018-01-04 15:51:38,San Antonio,201801
