BookID,STATE,SUBSTATE
172451,California,San Diego
109399,Texas,San Antonio
125368,California,Riverside
131571,Alabama,Alabama
165729,Georgia,Georgia
125646,New York,New York
133398,West Virginia,West Virginia
148031,Utah,Utah
114530,Arkansas,Arkansas
109329,Oklahoma,Oklahoma
160342,Nevada,Nevada
149252,Pennsylvania,Pennsylvania
103337,Florida,Orlando
140115,Puerto Rico,Puerto Rico
157710,Oregon,Oregon
172921,North Carolina,North Carolina
109094,Missouri,Missouri
133443,New Hampshire,New Hampshire
155357,Michigan,Michigan
103967,California,Santa Clara
167523,Florida,Miami
102236,New York,New York
157945,California,Alameda
103156,Texas,Houston
133101,California,San Bernardino
124474,California,Orange
143302,California,Los Angeles
105061,Michigan,Michigan
112086,California,Santa Clara
133742,California,Los Angeles
168551,Arizona,Arizona
172877,Massachusetts,Massachusetts
165802,Ohio,Ohio
150865,California,Alameda
134798,California,Los Angeles
153468,Pennsylvania,Pennsylvania
151621,Puerto Rico,Puerto Rico
176980,South Dakota,South Dakota
131593,Nebraska,Nebraska
103516,South Carolina,South Carolina
130457,Delaware,Delaware
142090,Illinois,Illinois
126353,North Carolina,North Carolina
164235,Georgia,Georgia
131214,Mississippi,Mississippi
151160,Georgia,Georgia
166279,Hawaii,Hawaii
125558,South Carolina,South Carolina
133160,West Virginia,West Virginia
163109,Georgia,Georgia
144405,Washington,Washington
137540,Iowa,Iowa
174523,Florida,Miami
118846,California,Riverside
168727,Connecticut,Connecticut
153572,Montana,Montana
155602,Florida,Miami
150054,California,Los Angeles
143511,Michigan,Michigan
138372,Nevada,Nevada
142544,Iowa,Iowa
155509,Washington,Washington
132979,Massachusetts,Massachusetts
159692,New Jersey,New Jersey
150771,California,Riverside
120812,Missouri,Missouri
169243,Pennsylvania,Pennsylvania
110473,Florida,Orlando
137493,Kansas,Kansas
166175,Arkansas,Arkansas
141224,New Hampshire,New Hampshire
179926,Rhode Island,Rhode Island
173482,Iowa,Iowa
120036,Texas,Houston
133730,California,Los Angeles
102777,California,Santa Clara
124840,Pennsylvania,Pennsylvania
100395,Georgia,Georgia
127698,Tennessee,Tennessee
100804,North Carolina,North Carolina
169254,California,San Diego
154932,California,San Bernardino
100080,South Dakota,South Dakota
100013,Texas,Houston
169065,Florida,Miami
146071,New Jersey,New Jersey
166463,Massachusetts,Massachusetts
167329,Iowa,Iowa
145955,Michigan,Michigan
110070,Kentucky,Kentucky
132775,Louisiana,Louisiana
118277,Pennsylvania,Pennsylvania
113356,Alabama,Alabama
124625,Oregon,Oregon
170293,Michigan,Michigan
140041,New York,New York
109279,Massachusetts,Massachusetts
102165,New York,New York
157022,Idaho,Idaho
141694,Missouri,Missouri
178311,Kentucky,Kentucky
155489,Montana,Montana
143722,Hawaii,Hawaii
120930,Georgia,Georgia
145534,Puerto Rico,Puerto Rico
107533,California,Santa Clara
177550,Louisiana,Louisiana
179744,California,Los Angeles
170682,Colorado,Colorado
128435,South Carolina,South Carolina
113342,New Hampshire,New Hampshire
112022,Utah,Utah
106006,Florida,Orlando
133160,North Carolina,North Carolina
161583,Illinois,Illinois
121137,Texas,Houston
167968,New Mexico,New Mexico
178553,Illinois,Illinois
161373,Florida,Miami
121479,Montana,Montana
151002,Nevada,Nevada
164634,Indiana,Indiana
130709,California,Alameda
167329,New Jersey,New Jersey
171714,New York,New York
119817,California,Riverside
173826,Tennessee,Tennessee
115320,Hawaii,Hawaii
122041,Illinois,Illinois
116259,Georgia,Georgia
158378,Maine,Maine
113907,Michigan,Michigan
107942,Massachusetts,Massachusetts
154318,Louisiana,Louisiana
153762,Idaho,Idaho
164629,Colorado,Colorado
134637,Mississippi,Mississippi
147915,Puerto Rico,Puerto Rico
118732,New Hampshire,New Hampshire
176399,Maine,Maine
129645,New York,New York
140739,Pennsylvania,Pennsylvania
143578,Massachusetts,Massachusetts
178094,South Carolina,South Carolina
139662,Massachusetts,Massachusetts
178284,New Hampshire,New Hampshire
136763,Nebraska,Nebraska
119297,Alabama,Alabama
165331,Nebraska,Nebraska
179269,Mississippi,Mississippi
103337,South Carolina,South Carolina
111066,Arizona,Arizona
114726,California,San Diego
145677,Arizona,Arizona
148776,Texas,San Antonio
124334,Alabama,Alabama
139109,Indiana,Indiana
153014,Nevada,Nevada
115901,California,Alameda
141989,Ohio,Ohio
178503,New Hampshire,New Hampshire
130769,Ohio,Ohio
156078,Colorado,Colorado
179855,Oregon,Oregon
167956,Minnesota,Minnesota
117997,Florida,Miami
148582,Pennsylvania,Pennsylvania
145345,Texas,Houston
138711,South Carolina,South Carolina
110743,California,San Bernardino
121876,Oklahoma,Oklahoma
149333,Maryland,Maryland
137040,Montana,Montana
115750,Wisconsin,Wisconsin
108666,New Jersey,New Jersey
155931,Oregon,Oregon
132942,Montana,Montana
178223,Florida,Miami
138389,Georgia,Georgia
162609,Ohio,Ohio
126330,Mississippi,Mississippi
141630,Florida,Miami
106876,Montana,Montana
159086,Kentucky,Kentucky
162621,Illinois,Illinois
139662,New Hampshire,New Hampshire
110105,Texas,Houston
100804,Pennsylvania,Pennsylvania
174378,Nevada,Nevada
102151,Indiana,Indiana
153494,Minnesota,Minnesota
113051,Alabama,Alabama
168737,New Hampshire,New Hampshire
138389,Texas,San Antonio
145931,Utah,Utah
160188,Washington,Washington
153006,Texas,Houston
135531,Nevada,Nevada
142477,Missouri,Missouri
116614,Florida,Orlando
101889,Texas,San Antonio
162036,Illinois,Illinois
120702,Connecticut,Connecticut
109388,Mississippi,Mississippi
125541,Delaware,Delaware
132257,Maryland,Maryland
156799,New Jersey,New Jersey
108324,Pennsylvania,Pennsylvania
107489,Michigan,Michigan
145249,Tennessee,Tennessee
117386,Georgia,Georgia
109231,New Mexico,New Mexico
108730,Idaho,Idaho
103028,Maine,Maine
138120,Missouri,Missouri
169208,Illinois,Illinois
148386,Texas,San Antonio
135526,Mississippi,Mississippi
126752,Georgia,Georgia
121582,Nevada,Nevada
109231,Wisconsin,Wisconsin
114692,Alabama,Alabama
113055,Florida,Orlando
102536,Massachusetts,Massachusetts
167265,Maine,Maine
165858,Nevada,Nevada
124220,California,Santa Clara
176660,California,San Bernardino
117651,Alabama,Alabama
167523,California,San Bernardino
176330,California,Santa Clara
116184,Montana,Montana
101912,Indiana,Indiana
145908,Pennsylvania,Pennsylvania
113996,Delaware,Delaware
122668,Texas,Houston
163584,California,Los Angeles
172704,California,Orange
158174,Louisiana,Louisiana
153285,California,Riverside
147460,Minnesota,Minnesota
137849,Ohio,Ohio
109279,Missouri,Missouri
163052,Georgia,Georgia
121755,California,Los Angeles
132332,New Jersey,New Jersey
139701,Texas,San Antonio
117851,West Virginia,West Virginia
179571,Connecticut,Connecticut
132088,Florida,Miami
106059,New Mexico,New Mexico
141204,California,Alameda
110667,Connecticut,Connecticut
138705,Colorado,Colorado
105213,Texas,Houston
156058,California,Orange
152834,Colorado,Colorado
109102,California,Orange
169273,Illinois,Illinois
144522,Texas,San Antonio
131452,Oklahoma,Oklahoma
150892,Virginia,Virginia
120845,California,Los Angeles
156245,Arkansas,Arkansas
172326,Maryland,Maryland
151468,Missouri,Missouri
115994,Montana,Montana
150377,California,Los Angeles
119192,Kentucky,Kentucky
160617,West Virginia,West Virginia
178616,Mississippi,Mississippi
172421,South Carolina,South Carolina
167790,California,Los Angeles
173377,Maine,Maine
127622,Rhode Island,Rhode Island
176827,Hawaii,Hawaii
119457,New Jersey,New Jersey
175551,Nevada,Nevada
164602,Colorado,Colorado
175655,California,Orange
173533,Connecticut,Connecticut
156820,New York,New York
141644,Indiana,Indiana
158208,California,San Diego
127590,Delaware,Delaware
117851,Pennsylvania,Pennsylvania
149599,Michigan,Michigan
103853,Connecticut,Connecticut
101961,South Dakota,South Dakota
101948,Florida,Miami
177181,California,Santa Clara
126349,Arizona,Arizona
123347,California,Riverside
170230,Wisconsin,Wisconsin
126756,Texas,Houston
134053,California,San Bernardino
167329,Virginia,Virginia
165897,Nevada,Nevada
143410,New Jersey,New Jersey
139599,South Carolina,South Carolina
119294,Texas,San Antonio
130253,Utah,Utah
172228,Maine,Maine
160758,Florida,Orlando
109450,Oklahoma,Oklahoma
156395,New Jersey,New Jersey
130337,Kansas,Kansas
112072,Nebraska,Nebraska
173516,California,Riverside
148897,Rhode Island,Rhode Island
100596,Texas,Houston
164849,Iowa,Iowa
132257,Ohio,Ohio
120036,Minnesota,Minnesota
177711,Montana,Montana
131883,California,Orange
122573,Iowa,Iowa
166175,Minnesota,Minnesota
109399,Florida,Miami
131468,Texas,Houston
127484,Texas,San Antonio
112861,Montana,Montana
106578,Montana,Montana
136147,Maine,Maine
179309,Missouri,Missouri
165189,California,San Diego
125368,Colorado,Colorado
161373,Michigan,Michigan
142477,Georgia,Georgia
113471,Florida,Miami
113996,Kentucky,Kentucky
112160,Minnesota,Minnesota
129177,Wisconsin,Wisconsin
134223,Washington,Washington
146898,Indiana,Indiana
136429,California,Los Angeles
146594,Iowa,Iowa
178085,Montana,Montana
156546,Massachusetts,Massachusetts
170462,Michigan,Michigan
120481,Michigan,Michigan
142959,California,Riverside
144990,Nevada,Nevada
160342,Illinois,Illinois
179926,Florida,Miami
169472,California,Los Angeles
117167,Georgia,Georgia
156078,California,Riverside
118280,California,Alameda
120009,Kentucky,Kentucky
153014,California,Orange
161785,Connecticut,Connecticut
111217,California,Los Angeles
128293,California,Riverside
130241,California,Los Angeles
179842,Kansas,Kansas
156652,California,Alameda
142652,California,San Diego
131750,Minnesota,Minnesota
158415,West Virginia,West Virginia
154530,West Virginia,West Virginia
107358,New York,New York
112745,Florida,Orlando
158665,Indiana,Indiana
100075,California,Riverside
139599,Colorado,Colorado
113159,Oklahoma,Oklahoma
101961,New Mexico,New Mexico
124980,Colorado,Colorado
179606,New Hampshire,New Hampshire
162817,Idaho,Idaho
136185,Indiana,Indiana
143222,Pennsylvania,Pennsylvania
104521,California,Riverside
118392,Delaware,Delaware
123667,Michigan,Michigan
137368,Wisconsin,Wisconsin
148458,Iowa,Iowa
121370,Texas,San Antonio
155949,New Jersey,New Jersey
114461,North Carolina,North Carolina
142407,California,Los Angeles
175174,Texas,San Antonio
148646,Georgia,Georgia
173377,California,Santa Clara
160898,New Hampshire,New Hampshire
162336,New Jersey,New Jersey
157140,Rhode Island,Rhode Island
167630,Maine,Maine
129133,Wisconsin,Wisconsin
159263,Ohio,Ohio
134637,Indiana,Indiana
156078,Utah,Utah
149978,Arkansas,Arkansas
151963,Delaware,Delaware
130582,California,San Bernardino
142639,New Jersey,New Jersey
124705,Montana,Montana
128549,Puerto Rico,Puerto Rico
132665,Kentucky,Kentucky
106059,Texas,Houston
133215,Michigan,Michigan
146494,Kentucky,Kentucky
158404,Tennessee,Tennessee
103521,Mississippi,Mississippi
129516,North Carolina,North Carolina
148229,Tennessee,Tennessee
176094,Minnesota,Minnesota
140148,Mississippi,Mississippi
145637,Florida,Miami
148897,Texas,San Antonio
102147,Texas,Houston
171493,Kentucky,Kentucky
178876,Ohio,Ohio
169600,Kentucky,Kentucky
135168,California,Alameda
105822,California,Santa Clara
168229,Tennessee,Tennessee
179514,California,San Bernardino
173523,Minnesota,Minnesota
160188,Massachusetts,Massachusetts
161168,California,San Diego
164229,Puerto Rico,Puerto Rico
148744,North Carolina,North Carolina
114461,California,Los Angeles
168244,Florida,Orlando
117856,Minnesota,Minnesota
132675,Utah,Utah
121479,New York,New York
122842,California,Los Angeles
170462,California,San Diego
174468,Michigan,Michigan
131983,Pennsylvania,Pennsylvania
178274,California,San Diego
135920,Kansas,Kansas
153026,Nevada,Nevada
179125,Nevada,Nevada
161606,South Carolina,South Carolina
156402,New Hampshire,New Hampshire
144442,Oregon,Oregon
172607,California,Riverside
119119,Illinois,Illinois
100442,Texas,Houston
121628,Florida,Miami
107611,California,Riverside
102777,Texas,Houston
146618,Illinois,Illinois
110085,Alabama,Alabama
117405,Georgia,Georgia
125304,Alabama,Alabama
104868,Arizona,Arizona
176742,Kentucky,Kentucky
155489,South Carolina,South Carolina
136124,Texas,San Antonio
136600,Pennsylvania,Pennsylvania
163629,California,Los Angeles
162950,Rhode Island,Rhode Island
102536,California,Santa Clara
144317,South Dakota,South Dakota
165982,California,San Diego
119466,California,Santa Clara
172584,Texas,San Antonio
110944,Utah,Utah
150292,Arizona,Arizona
110194,Connecticut,Connecticut
150292,Puerto Rico,Puerto Rico
145419,North Carolina,North Carolina
146612,Hawaii,Hawaii
136052,Missouri,Missouri
159692,Washington,Washington
172124,Texas,Houston
133177,Indiana,Indiana
123290,Florida,Orlando
133435,Kansas,Kansas
144235,Nevada,Nevada
156578,New Jersey,New Jersey
110944,New Jersey,New Jersey
134828,Delaware,Delaware
136291,Pennsylvania,Pennsylvania
149283,Alabama,Alabama
131193,Delaware,Delaware
132200,Kentucky,Kentucky
111360,Mississippi,Mississippi
131983,Nevada,Nevada
149283,Oklahoma,Oklahoma
151127,Puerto Rico,Puerto Rico
105403,Alabama,Alabama
116807,Louisiana,Louisiana
164602,New York,New York
105436,Georgia,Georgia
108685,California,Los Angeles
146901,Arizona,Arizona
118277,Texas,San Antonio
158276,Puerto Rico,Puerto Rico
113926,Maryland,Maryland
143478,California,Los Angeles
145896,Michigan,Michigan
162304,New York,New York
174138,California,Riverside
131121,Massachusetts,Massachusetts
129631,Texas,Houston
151127,Oklahoma,Oklahoma
158317,Mississippi,Mississippi
131048,California,Alameda
141644,Idaho,Idaho
125646,Maryland,Maryland
109231,Arkansas,Arkansas
128852,Texas,Houston
179141,Florida,Miami
159516,Texas,Houston
172451,Iowa,Iowa
124840,Louisiana,Louisiana
122788,Mississippi,Mississippi
136300,Idaho,Idaho
135735,California,Los Angeles
167995,New Mexico,New Mexico
152930,Illinois,Illinois
167365,California,Riverside
174000,Utah,Utah
113819,Illinois,Illinois
102777,Arkansas,Arkansas
117746,Mississippi,Mississippi
157796,Hawaii,Hawaii
172168,New Mexico,New Mexico
139109,Colorado,Colorado
168551,Texas,Houston
132238,Indiana,Indiana
113782,Delaware,Delaware
109329,Mississippi,Mississippi
165729,Indiana,Indiana
115320,Washington,Washington
138107,Connecticut,Connecticut
126821,California,San Bernardino
138375,North Carolina,North Carolina
174000,New Mexico,New Mexico
150768,Arizona,Arizona
167437,Texas,Houston
129133,Maine,Maine
145677,Pennsylvania,Pennsylvania
136946,Texas,Houston
159179,Indiana,Indiana
137466,New York,New York
149862,Washington,Washington
140329,New Mexico,New Mexico
131841,Louisiana,Louisiana
109615,Hawaii,Hawaii
130505,New York,New York
105811,Texas,San Antonio
131099,Colorado,Colorado
157507,Hawaii,Hawaii
170597,Missouri,Missouri
128940,California,Riverside
140059,Alabama,Alabama
132173,Indiana,Indiana
105968,Minnesota,Minnesota
114595,Kentucky,Kentucky
124410,New Mexico,New Mexico
122213,Maine,Maine
176660,Alabama,Alabama
156245,Indiana,Indiana
145196,Oregon,Oregon
151135,Georgia,Georgia
168089,California,Los Angeles
116259,Maryland,Maryland
100914,Florida,Miami
136585,Arizona,Arizona
110637,Michigan,Michigan
144913,California,Santa Clara
105620,Massachusetts,Massachusetts
168966,Colorado,Colorado
129240,South Dakota,South Dakota
150095,Texas,Houston
122114,California,Alameda
168260,Texas,Houston
108540,Pennsylvania,Pennsylvania
120338,West Virginia,West Virginia
117580,Kansas,Kansas
174194,Indiana,Indiana
114582,Texas,Houston
162074,California,Los Angeles
112083,Arkansas,Arkansas
127622,Maine,Maine
162304,Washington,Washington
127330,Maine,Maine
168699,Kansas,Kansas
162609,California,San Diego
116635,Maryland,Maryland
102777,North Carolina,North Carolina
153006,Tennessee,Tennessee
103295,Washington,Washington
126863,California,Riverside
162950,Oregon,Oregon
149884,North Carolina,North Carolina
152461,Texas,San Antonio
144235,Maine,Maine
131099,Connecticut,Connecticut
144442,New York,New York
106910,Oregon,Oregon
160240,Alabama,Alabama
147298,Texas,Houston
149022,Ohio,Ohio
148464,Texas,San Antonio
162175,California,Riverside
168809,West Virginia,West Virginia
117659,Pennsylvania,Pennsylvania
164849,New Mexico,New Mexico
110972,Oklahoma,Oklahoma
131292,Montana,Montana
165897,Nebraska,Nebraska
100883,Washington,Washington
142090,California,Los Angeles
167798,Mississippi,Mississippi
141512,Iowa,Iowa
156061,New Mexico,New Mexico
105968,California,San Bernardino
109826,Maine,Maine
172852,Montana,Montana
160964,Illinois,Illinois
112861,Delaware,Delaware
170586,Texas,San Antonio
147051,South Carolina,South Carolina
141674,Puerto Rico,Puerto Rico
146079,Oregon,Oregon
149142,New Mexico,New Mexico
173023,Alabama,Alabama
169872,Florida,Miami
107709,Mississippi,Mississippi
151835,Pennsylvania,Pennsylvania
173487,Minnesota,Minnesota
178540,Arkansas,Arkansas
171183,California,San Diego
159881,Nevada,Nevada
157960,Connecticut,Connecticut
165976,Colorado,Colorado
151740,Mississippi,Mississippi
104889,Texas,San Antonio
156027,Puerto Rico,Puerto Rico
130990,Illinois,Illinois
155782,Rhode Island,Rhode Island
135321,New Mexico,New Mexico
142054,South Dakota,South Dakota
123549,Connecticut,Connecticut
172228,New York,New York
147243,California,Riverside
135321,Maine,Maine
141618,Iowa,Iowa
128543,Indiana,Indiana
144913,California,Orange
148114,Ohio,Ohio
139263,Utah,Utah
124634,Connecticut,Connecticut
104554,Idaho,Idaho
179855,Florida,Orlando
129240,Georgia,Georgia
145653,Florida,Miami
176399,Wisconsin,Wisconsin
170230,Utah,Utah
124875,Texas,San Antonio
102236,New Hampshire,New Hampshire
134977,Tennessee,Tennessee
153494,Wisconsin,Wisconsin
133414,Oklahoma,Oklahoma
134641,West Virginia,West Virginia
101604,Nevada,Nevada
120009,Virginia,Virginia
154461,New Hampshire,New Hampshire
148477,New York,New York
138507,Kentucky,Kentucky
167541,Kansas,Kansas
101118,Massachusetts,Massachusetts
117261,Delaware,Delaware
119989,Oregon,Oregon
165850,Rhode Island,Rhode Island
137955,California,Orange
143004,Washington,Washington
117731,Montana,Montana
140088,New Jersey,New Jersey
140353,Indiana,Indiana
111738,South Carolina,South Carolina
148870,Rhode Island,Rhode Island
131048,Kansas,Kansas
129240,Ohio,Ohio
151422,South Dakota,South Dakota
121828,Alabama,Alabama
139128,Nebraska,Nebraska
119989,Michigan,Michigan
126986,Missouri,Missouri
115862,Montana,Montana
102164,Michigan,Michigan
140138,California,San Diego
161448,Ohio,Ohio
122269,Washington,Washington
154371,Kentucky,Kentucky
175052,New Jersey,New Jersey
110806,Rhode Island,Rhode Island
169228,Illinois,Illinois
149283,Idaho,Idaho
155177,Texas,San Antonio
116831,Connecticut,Connecticut
151711,Nevada,Nevada
120338,Maine,Maine
122730,Minnesota,Minnesota
107145,New Hampshire,New Hampshire
104861,New Hampshire,New Hampshire
107407,Kentucky,Kentucky
134518,Connecticut,Connecticut
138372,Massachusetts,Massachusetts
110213,Colorado,Colorado
160211,Washington,Washington
127330,North Carolina,North Carolina
142460,Nevada,Nevada
151019,North Carolina,North Carolina
161373,Mississippi,Mississippi
126261,Pennsylvania,Pennsylvania
174868,New Jersey,New Jersey
100596,Washington,Washington
113047,North Carolina,North Carolina
100362,Louisiana,Louisiana
145948,Kentucky,Kentucky
107492,California,San Diego
172921,Kentucky,Kentucky
135470,North Carolina,North Carolina
100013,Arizona,Arizona
143277,Virginia,Virginia
100619,North Carolina,North Carolina
131452,Ohio,Ohio
150046,Texas,Houston
109720,Maine,Maine
177338,Indiana,Indiana
170569,Hawaii,Hawaii
154804,Ohio,Ohio
138223,West Virginia,West Virginia
167215,Massachusetts,Massachusetts
170682,West Virginia,West Virginia
112072,Virginia,Virginia
116208,California,Orange
168533,New York,New York
128166,New York,New York
126349,Virginia,Virginia
158950,Nebraska,Nebraska
116635,Maine,Maine
108933,Puerto Rico,Puerto Rico
146545,Rhode Island,Rhode Island
164229,California,Orange
130409,Ohio,Ohio
100671,North Carolina,North Carolina
160825,Delaware,Delaware
144235,New Mexico,New Mexico
153263,Wisconsin,Wisconsin
147453,Georgia,Georgia
122114,California,Riverside
172451,California,Alameda
138211,Georgia,Georgia
105116,Idaho,Idaho
151290,California,San Diego
138590,Rhode Island,Rhode Island
123373,Florida,Miami
132332,South Carolina,South Carolina
105061,Massachusetts,Massachusetts
106245,Rhode Island,Rhode Island
117851,Oregon,Oregon
119457,Tennessee,Tennessee
128857,Oregon,Oregon
161051,Kentucky,Kentucky
112861,Florida,Miami
132979,California,Orange
114322,Arizona,Arizona
133835,Florida,Orlando
147351,Texas,Houston
151734,Hawaii,Hawaii
111155,Hawaii,Hawaii
103521,Hawaii,Hawaii
149455,Oklahoma,Oklahoma
141238,Ohio,Ohio
100442,New York,New York
178667,Tennessee,Tennessee
151135,Texas,Houston
140739,Virginia,Virginia
132558,Delaware,Delaware
171493,Texas,Houston
126632,Ohio,Ohio
158500,Illinois,Illinois
174251,Texas,Houston
157507,Maryland,Maryland
136547,Florida,Miami
152957,Pennsylvania,Pennsylvania
137670,Kansas,Kansas
133177,Arizona,Arizona
128711,Arizona,Arizona
147745,California,Orange
126063,Utah,Utah
138507,Maryland,Maryland
135321,New Jersey,New Jersey
120630,Idaho,Idaho
174040,Illinois,Illinois
150238,Texas,Houston
148477,Utah,Utah
110637,Illinois,Illinois
167644,Florida,Orlando
141204,Tennessee,Tennessee
121812,California,San Diego
144317,North Carolina,North Carolina
145908,Arkansas,Arkansas
112407,Florida,Orlando
112083,North Carolina,North Carolina
109279,Delaware,Delaware
165799,Tennessee,Tennessee
179842,Pennsylvania,Pennsylvania
107214,Pennsylvania,Pennsylvania
168214,South Carolina,South Carolina
145082,South Dakota,South Dakota
124127,New Jersey,New Jersey
148036,Montana,Montana
141224,Rhode Island,Rhode Island
142023,Oregon,Oregon
131750,Rhode Island,Rhode Island
177181,California,San Bernardino
176549,Oregon,Oregon
115320,Minnesota,Minnesota
174650,Washington,Washington
173013,Michigan,Michigan
139444,Oregon,Oregon
137840,New Jersey,New Jersey
154285,Oklahoma,Oklahoma
162950,Texas,San Antonio
155566,California,Alameda
176312,North Carolina,North Carolina
110944,Louisiana,Louisiana
126639,Connecticut,Connecticut
170682,South Carolina,South Carolina
176399,Utah,Utah
140041,California,Riverside
144828,Maryland,Maryland
105620,Oregon,Oregon
106408,California,Alameda
130696,Connecticut,Connecticut
100312,Maryland,Maryland
145060,New Hampshire,New Hampshire
164849,Arkansas,Arkansas
105696,Louisiana,Louisiana
161279,Florida,Miami
156253,Florida,Miami
164197,New Hampshire,New Hampshire
135723,Tennessee,Tennessee
175655,Idaho,Idaho
159113,New Jersey,New Jersey
152501,Rhode Island,Rhode Island
170597,Kentucky,Kentucky
150286,South Carolina,South Carolina
136547,Nebraska,Nebraska
109705,Hawaii,Hawaii
159881,Maryland,Maryland
144405,New York,New York
163906,South Dakota,South Dakota
116635,Mississippi,Mississippi
108540,Florida,Miami
114965,Oregon,Oregon
160240,Colorado,Colorado
129645,Pennsylvania,Pennsylvania
125606,Indiana,Indiana
134223,Oklahoma,Oklahoma
105403,Oklahoma,Oklahoma
108640,Louisiana,Louisiana
105803,California,Los Angeles
176283,Texas,San Antonio
140158,Connecticut,Connecticut
103521,Rhode Island,Rhode Island
101214,California,Orange
100172,California,San Diego
167329,Texas,San Antonio
144317,California,Los Angeles
120009,Arizona,Arizona
111233,California,Santa Clara
130056,Iowa,Iowa
172250,Hawaii,Hawaii
139771,Texas,San Antonio
126693,Indiana,Indiana
143601,Louisiana,Louisiana
113516,Mississippi,Mississippi
137368,Florida,Orlando
112648,California,Santa Clara
136185,Colorado,Colorado
102088,Maryland,Maryland
106245,West Virginia,West Virginia
145901,Arkansas,Arkansas
150092,Iowa,Iowa
174234,California,Riverside
168006,New York,New York
109231,Florida,Miami
109487,Florida,Orlando
120273,Texas,Houston
149500,Oregon,Oregon
151695,Indiana,Indiana
150133,Alabama,Alabama
116025,Wisconsin,Wisconsin
164275,California,Orange
119989,California,San Diego
136490,California,Los Angeles
150286,California,Santa Clara
107249,Oregon,Oregon
153178,Michigan,Michigan
105425,New Jersey,New Jersey
155357,Maine,Maine
179048,Utah,Utah
112751,Indiana,Indiana
102380,Nebraska,Nebraska
101604,California,Los Angeles
128994,Iowa,Iowa
145908,Florida,Orlando
155058,Texas,Houston
126353,Colorado,Colorado
150768,Arkansas,Arkansas
149025,Texas,Houston
147692,Georgia,Georgia
136803,Indiana,Indiana
171927,California,San Diego
136824,Indiana,Indiana
175247,North Carolina,North Carolina
102624,Louisiana,Louisiana
109450,Nebraska,Nebraska
179230,California,Orange
111738,Michigan,Michigan
153356,California,Riverside
100362,New Jersey,New Jersey
106006,New York,New York
127036,New York,New York
143680,California,Los Angeles
175387,Hawaii,Hawaii
160435,Wisconsin,Wisconsin
126756,Oregon,Oregon
154939,Nevada,Nevada
148153,Illinois,Illinois
165922,Illinois,Illinois
148870,Louisiana,Louisiana
150015,California,San Bernardino
165951,Nebraska,Nebraska
148031,Florida,Orlando
110168,Puerto Rico,Puerto Rico
148343,Florida,Orlando
160515,Massachusetts,Massachusetts
177615,Tennessee,Tennessee
111509,California,San Diego
116007,Illinois,Illinois
126261,Idaho,Idaho
164602,Arizona,Arizona
165810,California,Riverside
113819,West Virginia,West Virginia
149972,Indiana,Indiana
102088,Tennessee,Tennessee
157408,North Carolina,North Carolina
178013,Louisiana,Louisiana
147224,New York,New York
103669,Delaware,Delaware
124003,New York,New York
131719,Texas,San Antonio
151901,Arkansas,Arkansas
124410,Nebraska,Nebraska
166175,Alabama,Alabama
161662,Hawaii,Hawaii
108461,Ohio,Ohio
177035,Wisconsin,Wisconsin
121318,Tennessee,Tennessee
154395,Massachusetts,Massachusetts
160760,Tennessee,Tennessee
120237,North Carolina,North Carolina
144442,Illinois,Illinois
107492,California,San Bernardino
103749,Arkansas,Arkansas
141204,Colorado,Colorado
154413,Massachusetts,Massachusetts
102986,South Dakota,South Dakota
131851,California,Alameda
114986,Connecticut,Connecticut
131571,Wisconsin,Wisconsin
135734,Florida,Miami
167537,Wisconsin,Wisconsin
129150,Rhode Island,Rhode Island
145060,Iowa,Iowa
144317,West Virginia,West Virginia
104861,Mississippi,Mississippi
153617,Ohio,Ohio
111574,New York,New York
150833,Arkansas,Arkansas
117731,Puerto Rico,Puerto Rico
125813,Washington,Washington
167995,California,Alameda
107177,Missouri,Missouri
157408,California,San Diego
175633,Texas,Houston
165430,South Dakota,South Dakota
151079,Minnesota,Minnesota
168381,Mississippi,Mississippi
167115,California,Los Angeles
136421,Oregon,Oregon
175056,Oregon,Oregon
160089,Idaho,Idaho
150092,Oregon,Oregon
113349,California,Alameda
120630,Colorado,Colorado
178912,Iowa,Iowa
103725,Louisiana,Louisiana
114461,Texas,Houston
159276,California,San Bernardino
154148,Texas,Houston
163768,Colorado,Colorado
107214,New York,New York
107126,Florida,Orlando
113187,New Mexico,New Mexico
171261,New Mexico,New Mexico
178128,Pennsylvania,Pennsylvania
156638,California,Orange
139263,Alabama,Alabama
145955,Wisconsin,Wisconsin
159132,California,San Bernardino
173487,Ohio,Ohio
113665,Washington,Washington
137368,Indiana,Indiana
166086,Iowa,Iowa
169273,Utah,Utah
166175,California,Orange
104576,California,Alameda
166398,Texas,Houston
179876,Delaware,Delaware
110626,Florida,Orlando
103514,California,San Diego
134641,Maine,Maine
141479,Arizona,Arizona
153846,California,Santa Clara
146148,California,Orange
146594,Texas,San Antonio
114595,South Dakota,South Dakota
143535,Puerto Rico,Puerto Rico
165753,Idaho,Idaho
175052,Arizona,Arizona
143749,Texas,San Antonio
133391,Texas,Houston
117845,Georgia,Georgia
177188,South Dakota,South Dakota
112124,Washington,Washington
129177,Indiana,Indiana
165331,Arkansas,Arkansas
120646,Texas,Houston
103797,Rhode Island,Rhode Island
153460,Louisiana,Louisiana
110079,California,Orange
131495,New Hampshire,New Hampshire
157704,Florida,Miami
118392,California,Los Angeles
169600,California,Alameda
